Jobsmaster	造盾师傅 酒店主人	0	40290	0	1	1	0	777	47	24	47	24	47	24	47	24	1	60000	6	14512	0	1	0	290|0|5000|-1|18145|1|65730|65734|65735|65736|65737|65738|-1|18145|1|65739|65740|65741|65742|65743|65744|65745|65746|65747|65748|65749|65750|65751|65752|65753|65754|65755|65756|65757|65758|93|92|91|90|65759|66502|
Jobsmaster	渴流牢 酒店主人	0	40300	0	1	1	0	777	47	25	47	25	47	25	47	25	1	60000	6	14184	0	1	0	300|0|5000|-1|18145|1|65760|65764|65765|65766|65767|65768|-1|18145|1|65769|65770|65771|65772|65773|65774|65775|65776|65777|65778|65779|65780|65781|65782|65783|65784|65785|65786|65787|65788|93|92|91|90|65789|66504|
Jobsmaster	碌り流牢GM	0	40310	0	1	1	0	777	47	26	47	26	47	26	47	26	1	60000	6	14556	0	1	0	310|0|5000|-1|18145|1|65790|65794|65795|65796|65797|65798|-1|18145|1|65799|65800|65801|65802|65803|65804|65805|65806|65807|65808|65809|65810|65811|65812|65813|65814|65815|65816|65817|65818|93|92|91|90|65819|66514|
Healer	医生	0	990008	0	1	1	0	777	92	11	92	11	92	11	92	11	1	60000	4	17174	0	1	0	100|100|103|102|120|-1|
Jobsmaster	规菩流牢 家快胆洛酒	0	40341	0	1	1	0	2303	11	41	11	41	11	41	11	41	1	60000	6	14183	0	1	0	340|0|5000|-1|18145|1|65880|65884|65885|65886|65887|65888|-1|18145|1|65889|65890|65891|65892|65893|65894|65895|65896|65897|65898|65899|65900|65901|65902|65903|65904|65905|65906|65907|65908|93|92|91|90|65909||
Jobsmaster	厨师印普德	0	40351	0	1	1	0	2002	15	4	15	4	15	4	15	4	1	60000	4	14065	0	1	0	350|0|5000|-1|18131|1|65910|65914|65915|65916|65917|65918|-1|18131|1|65919|65920|65921|65922|65923|65924|65925|65926|65927|65928|65929|65930|65931|65932|65933|65934|65935|65936|65937|65938|93|92|91|90|65939|66503|
Jobsmaster	药剂师 内尼	0	40361	0	1	1	0	2311	12	5	12	5	12	5	12	5	1	60000	4	14027	0	1	0	360|0|5000|-1|18132|1|65940|65944|65945|65946|65947|65948|-1|18132|1|65949|65950|65951|65952|65953|65954|65955|65956|65957|65958|65959|65960|65961|65962|65963|65964|65965|65966|65967|65968|93|92|91|90|65969|66504|
Skillmaster	瓷仿俺惯 宠物	0	990001	0	1	1	0	777	92	1	92	1	92	1	92	1	1	60000	4	17233	0	1	0	11|9|10|11|12|0|1|
Boltac	杭琶农惑痢	0	990005	0	1	1	0	777	92	5	92	5	92	5	92	5	1	60000	0	17220	0	1	0	1
Boltac	杭琶农惑痢	0	990006	0	1	1	0	777	92	7	92	7	92	7	92	7	1	60000	0	17172	0	1	0	2
Itemshop	酒伊袍惑痢	0	990007	0	1	1	0	777	92	9	92	9	92	9	92	9	1	60000	0	17174	0	1	0	1|2|3|4|5|1|1|12|13|14|15|16|17|18|19|20|
Event	登入用传送石	0	5000	0	1	1	0	1000	141	146	141	146	141	146	141	146	1	60000	4	103010	0	1	0	EV_LG_5000.txt
Event	登入用传送石	0	5001	0	1	1	0	1000	63	77	63	77	63	77	63	77	1	60000	4	103010	0	1	0	EV_LG_5001.txt
Event	登入用传送石	0	5002	0	1	1	0	1000	244	100	244	100	244	100	244	100	1	60000	6	103010	0	1	0	EV_LG_5002.txt
Jobsmaster	鉴定师 酒店主人	0	40390	0	1	1	0	777	47	34	47	34	47	34	47	34	1	60000	6	14518	0	1	0	390|0|5000|-1|18135|1|66030|66034|66035|66036|66037|66038|-1|18135|1|66039|66040|66041|66042|66043|66044|66045|66046|66047|66048|66049|66050|66051|66052|66053|66054|66055|66056|66057|66058|93|92|91|90|66059|66507|
Jobsmaster	德榔妗霸 酒店主人	0	40400	0	1	1	0	777	47	35	47	35	47	35	47	35	1	60000	6	14186	0	1	0	400|0|5000|-1|18136|1|66060|66064|66065|66066|66067|66068|-1|-1|10|66069|66070|66071|66072|66073|66074|66075|66076|66077|66078|66079|66080|66081|66082|66083|66084|66085|66086|66087|66088|93|92|91|90|66089|66513|
Jobsmaster	沤沥 酒店主人	0	40410	0	1	1	0	777	47	36	47	36	47	36	47	36	1	60000	6	14546	0	1	0	410|0|5000|-1|18137|1|66090|66094|66095|66096|66097|66098|-1|-1|10|66099|66100|66101|66102|66103|66104|66105|66106|66107|66108|66109|66110|66111|66112|66113|66114|66115|66116|66117|66118|93|92|91|90|66119||
Jobsmaster	猎人 酒店主人	0	40460	0	1	1	0	777	47	41	47	41	47	41	47	41	1	60000	6	14164	0	1	0	460|0|5000|-1|18142|1|66240|66244|66245|66246|66247|66248|-1|18142|1|66249|66250|66251|66252|66253|66254|66255|66256|66257|66258|66259|66260|66261|66262|66263|66264|66265|66266|66267|66268|93|92|91|90|66269|66511|
Jobsmaster	樵夫 酒店主人	0	40450	0	1	1	0	777	47	40	47	40	47	40	47	40	1	60000	6	14161	0	1	0	450|0|5000|-1|18141|1|66210|66214|66215|66216|66217|66218|-1|18141|1|66219|66220|66221|66222|66223|66224|66225|66226|66227|66228|66229|66230|66231|66232|66233|66234|66235|66236|66237|66238|93|92|91|90|66239|66510|
TownPeople	谢莉奴	0	60051	0	1	1	0	1152	16	4	16	4	16	4	16	4	1	1000	6	14031	0	1	0	2046|2047
TownPeople	葛斯	0	60010	0	1	1	0	1000	85	64	85	64	85	64	85	64	1	1000	6	14012	0	1	2	10559|2045
Event	考古学家吉村	0	6190	0	1	1	0	3020	10	4	10	4	10	4	10	4	1	60000	6	14027	0	1	0	EV_ijk_6190.txt
Billboard		0	990111	0	1	1	0	1500	55	72	55	72	55	72	55	72	1	60000	0	103015	0	1	0	
Billboard	惫康 第24盎德	0	8439	0	1	1	0	100	353	145	353	145	353	145	353	145	1	1000	6	10414	0	1	0	
Billboard	伊妮洛 啊绰 促里	0	8438	0	1	1	0	100	552	236	552	236	552	236	552	236	1	1000	6	10413	0	1	0	
Event	伊亥飘 包访	0	990009	0	1	1	0	777	92	13	92	13	92	13	92	13	1	60000	13	101822	0	1	0	test.txt
Windowman	德洛钎吉	0	2001	0	1	1	0	100	358	156	358	156	358	156	358	156	1	60000	5	10409	0	1	0	WM_ijk_101.txt
Windowman	德洛钎吉	0	2002	0	1	1	0	100	227	182	227	182	227	182	227	182	1	60000	5	10411	0	1	0	WM_ijk_102.txt
Event	莉德夫人	0	5084	0	1	1	0	1081	10	11	10	11	10	11	10	11	1	1000	4	14035	0	1	0	EV_ijk_j001.txt
Billboard	法兰城南门口	0	8437	0	1	1	0	1000	156	205	156	205	156	205	156	205	1	1000	6	10415	0	1	0	
Billboard	法兰城	0	8436	0	1	1	0	100	430	256	430	256	430	256	430	256	1	1000	6	10416	0	1	0	
Billboard	法兰城东门口	0	8435	0	1	1	0	1000	274	86	274	86	274	86	274	86	1	1000	6	10416	0	1	0	
Windowman	德洛钎吉	0	2006	0	1	1	0	100	649	289	649	289	649	289	649	289	1	60000	5	10410	0	1	0	WM_ijk_106.txt
Windowman	德洛钎吉	0	2005	0	1	1	0	100	456	272	456	272	456	272	456	272	1	60000	5	10411	0	1	0	WM_ijk_105.txt
Windowman	德洛钎吉	0	2004	0	1	1	0	100	515	226	515	226	515	226	515	226	1	60000	5	10411	0	1	0	WM_ijk_104.txt
Windowman	德洛钎吉	0	2003	0	1	1	0	100	187	196	187	196	187	196	187	196	1	60000	5	10409	0	1	0	WM_ijk_103.txt
Event	荐里痢 馆	0	5085	0	1	1	0	1071	20	5	20	5	20	5	20	5	1	60000	4	14016	0	1	0	EV_ijk_s372.txt
TownPeople	旅人雅琪	0	60029	0	1	1	0	1000	141	122	141	122	141	122	141	122	1	1000	0	14079	0	1	2	2007|2008
Billboard	里谢里雅堡	0	8430	0	1	1	0	1000	157	105	157	105	157	105	157	105	1	1000	6	10415	0	1	0	
Billboard	东庭院	0	8434	0	1	1	0	1500	51	68	51	68	51	68	51	68	1	60000	6	10416	0	1	0	
Billboard	东庭院	0	8433	0	1	1	0	1500	50	88	50	88	50	88	50	88	1	60000	6	10416	0	1	0	
Billboard	西庭院	0	8432	0	1	1	0	1500	32	75	32	75	32	75	32	75	1	60000	6	10416	0	1	0	
Billboard	储藏用仓库	0	8429	0	1	1	0	1000	192	181	192	181	192	181	192	181	1	1000	6	10413	0	1	0	
Billboard	喷水的女神像	0	8428	0	1	1	0	1000	155	163	155	163	155	163	155	163	1	60000	6	0	0	1	0	
Billboard	剧院	0	8427	0	1	1	0	1000	181	155	181	155	181	155	181	155	1	1000	6	10416	0	1	0	
Billboard	第4仓库	0	8426	0	1	1	0	1000	239	138	239	138	239	138	239	138	1	1000	6	10413	0	1	0	
Billboard	第3仓库	0	8425	0	1	1	0	1000	239	133	239	133	239	133	239	133	1	1000	6	10413	0	1	0	
Billboard	第2仓库	0	8424	0	1	1	0	1000	239	128	239	128	239	128	239	128	1	1000	6	10413	0	1	0	
Billboard	第1仓库	0	8423	0	1	1	0	1000	239	123	239	123	239	123	239	123	1	1000	6	10413	0	1	0	
Billboard	银行	0	8419	0	1	1	0	1000	235	115	235	115	235	115	235	115	1	1000	6	10415	0	1	0	
Billboard	尼莫克防具店	0	8418	0	1	1	0	1000	214	102	214	102	214	102	214	102	1	1000	6	10415	0	1	0	
Billboard	强盖鲁特武波店	0	8417	0	1	1	0	1000	204	109	204	109	204	109	204	109	1	1000	6	10416	0	1	0	
Billboard	哈莉防具店	0	8416	0	1	1	0	1000	97	109	97	109	97	109	97	109	1	1000	6	10416	0	1	0	
Billboard	希洛克武波店	0	8415	0	1	1	0	1000	93	96	93	96	93	96	93	96	1	1000	6	10415	0	1	0	
Billboard	陶欧食品店	0	8414	0	1	1	0	1000	74	104	74	104	74	104	74	104	1	1000	6	10416	0	1	0	
Billboard	医院	0	8413	0	1	1	0	1000	223	83	223	83	223	83	223	83	1	1000	6	10416	0	1	0	
Billboard	凯蒂夫人的店	0	8412	0	1	1	0	1000	194	80	194	80	194	80	194	80	1	1000	6	10415	0	1	0	
Billboard	里谢里雅堡东门	0	8411	0	1	1	0	1000	185	84	185	84	185	84	185	84	1	1000	6	10416	0	1	0	
Billboard	里谢里雅堡西门	0	8410	0	1	1	0	1000	121	84	121	84	121	84	121	84	1	1000	6	10416	0	1	0	
Billboard	拿潘食品店	0	8407	0	1	1	0	1000	214	57	214	57	214	57	214	57	1	60000	6	10415	0	1	0	
Billboard	冒险者旅馆	0	8406	0	1	1	0	1000	236	61	236	61	236	61	236	61	1	60000	6	10415	0	1	0	
Billboard	公会	0	8403	0	1	1	0	1000	75	63	75	63	75	63	75	63	1	1000	6	10416	0	1	0	
Billboard	矿石放置处	0	8402	0	1	1	0	1000	213	37	213	37	213	37	213	37	1	1000	6	10414	0	1	0	
Billboard	强哥杂货店	0	8401	0	1	1	0	1000	188	38	188	38	188	38	188	38	1	1000	6	10416	0	1	0	
TownPeople	门莉	0	60050	0	1	1	0	1000	118	68	118	68	118	68	118	68	1	1000	6	14019	0	1	2	2030
Skillmasterd	俺惯瓷仿 叼滚葛	0	990107	0	1	1	0	777	92	17	92	17	92	17	92	17	1	60000	4	17233	0	1	0	
Event	士兵乔金	0	5102	0	1	1	0	1521	51	79	51	79	51	79	51	79	1	60000	0	14062	0	1	0	EV_ijk_start006.txt
Billboard		0	990108	0	1	1	0	1000	152	163	152	163	152	163	152	163	1	60000	0	103014	0	1	0	
Event	传送石管理人	0	6045	0	1	1	0	2499	5	14	5	14	5	14	5	14	1	60000	4	14073	0	1	0	EV_ijk_6045.txt
Event	传送石管理人	0	6046	0	1	1	0	1522	44	22	44	22	44	22	44	22	1	60000	6	14072	0	1	0	EV_ijk_6046.txt
Event	顶的 花荐槽	0	6192	0	1	1	0	13020	66	24	66	24	66	24	66	24	1	60000	4	101104	0	1	0	EV_ijk_6192.txt
Event	哈疵的 花荐槽	0	6193	0	1	1	0	13016	12	32	12	32	12	32	12	32	1	60000	0	101240	0	1	0	EV_ijk_6193.txt
Event	籍毕	0	6197	0	1	1	0	13016	40	18	40	18	40	18	40	18	1	60000	6	11795	0	1	0	EV_ijk_6197.txt
Windowhealer2	资深护士明斯	0	7605	0	1	1	0	2410	14	7	14	7	14	7	14	7	1	60000	4	14152	0	1	0	100|50
Event	顶的 花荐槽	0	6191	0	1	1	0	13016	66	24	66	24	66	24	66	24	1	60000	6	101104	0	1	0	EV_ijk_6191.txt
TownPeople	伯里	0	60045	0	1	1	0	1000	216	74	216	74	216	74	216	74	1	1000	6	14023	0	1	2	2035|2036
TownPeople	尔欺斯	0	60044	0	1	1	0	1000	78	77	78	77	78	77	78	77	1	1000	6	14002	0	1	2	2033|2034
TownPeople	鉴定师 俩	0	60043	0	1	1	0	1031	17	17	17	17	17	17	17	17	1	1000	6	14074	0	1	0	2031|2032
Billboard	大圣堂	0	8400	0	1	1	0	1000	157	37	157	37	157	37	157	37	1	1000	6	10415	0	1	0	
TownPeople	门葛	0	60042	0	1	1	0	1000	117	67	117	67	117	67	117	67	1	1000	4	14023	0	1	2	2028|2029
TownPeople	厨师拉席尔	0	60040	0	1	1	0	1000	207	131	207	131	207	131	207	131	1	60000	4	14117	0	1	2	2024|2025
TownPeople	旅人葛德	0	60041	0	1	1	0	1000	139	47	139	47	139	47	139	47	1	60000	4	14015	0	1	2	2026|2027|2279
TownPeople	造盾师傅 促阁	0	60039	0	1	1	0	1000	183	47	183	47	183	47	183	47	1	1000	4	14027	0	1	2	2022|2023
TownPeople	造枪工 钙斯	0	60038	0	1	1	0	1000	184	48	184	48	184	48	184	48	1	1000	6	14013	0	1	2	2021|2023
TownPeople	僧旅欧寇特	0	60037	0	1	1	0	1201	17	10	17	10	17	10	17	10	1	1000	4	14067	0	1	0	2019|2020
Event	士兵亚瑟尔	0	5101	0	1	1	0	1521	47	79	47	79	47	79	47	79	1	60000	0	14062	0	1	0	EV_ijk_start005.txt
Jobsmaster	公会 酒店主人	0	990125	0	1	1	0	777	92	19	92	19	92	19	92	19	1	60000	0	17233	0	1	0	20|0|5000|-1|-1|1|65010|65014|65015|65016|65017|65018|-1|-1|1|65019|65020|65021|65022|65023|65024|65025|65026|65027|65028|65029|65030|65031|65032|65033|65034|65035|65036|65037|65038|-1|-1|-1|-1|990015|990016|
TownPeople	少年欧巴迪亚	0	60034	0	1	1	0	1000	68	65	68	65	68	65	68	65	1	1000	6	14039	0	1	2	2015
Windowhealer2	资深护士喉雷歹	0	7606	0	1	1	0	3010	13	14	13	14	13	14	13	14	1	60000	6	14151	0	1	0	100|50
TownPeople	药剂师 单腐	0	60033	0	1	1	0	1000	63	117	63	117	63	117	63	117	1	1000	6	14002	0	1	2	2013|2014
StandEnemy	迪尔米	0	80096	0	1	1	0	777	9	68	9	68	9	68	9	68	1	60000	6	101214	0	1	0	3|||0|||||0|10025|||||||||
TownPeople	药剂师门夏	0	60032	0	1	1	0	1000	62	116	62	116	62	116	62	116	1	1000	4	14034	0	1	2	2011|2012
TownPeople	谢莉娜	0	60031	0	1	1	0	1000	186	106	186	106	186	106	186	106	1	1000	0	14080	0	1	2	2010
TownPeople	杰拉尔德	0	60030	0	1	1	0	1000	186	105	186	105	186	105	186	105	1	1000	4	14003	0	1	2	2009
TownPeople	矿工 斯备妮	0	60027	0	1	1	0	2300	72	68	72	68	72	68	72	68	1	1000	6	14075	0	1	2	2005
TownPeople	渔夫哈比欧	0	60026	0	1	1	0	2000	34	84	34	84	34	84	34	84	1	1000	6	14129	0	1	2	2003|2004
TownPeople	少女莎鲁门	0	60035	0	1	1	0	1000	69	66	69	66	69	66	69	66	1	1000	6	14044	0	1	2	2016
TownPeople	美食家的丹妲比	0	60025	0	1	1	0	2000	48	35	48	35	48	35	48	35	1	60000	4	14010	0	1	2	2001|2002|2302|2303|2304
TownPeople	诺宏	0	60024	0	1	1	0	2300	45	53	45	53	45	53	45	53	1	60000	4	14002	0	1	2	2000
StandEnemy	快蓖	0	80006	0	1	1	0	11018	16	19	16	19	16	19	16	19	1	60000	0	101920	0	1	0	3|0,100,665,184||0|6002||6007||0|9005|6|2|||6|2|||
TownPeople	旅人法鲁克	0	60028	0	1	1	0	1000	142	122	142	122	142	122	142	122	1	1000	0	14074	0	1	2	2006
Event	僧侣 飘雷牢	0	5087	0	1	1	0	1208	15	20	15	20	15	20	15	20	1	1000	6	14072	0	1	0	EV_ijk_s061.txt
Event	僧侣 飘雷牢	0	5086	0	1	1	0	1207	14	6	14	6	14	6	14	6	1	1000	6	14072	0	1	0	EV_ijk_s060.txt
Techshop	宠物大师葛莉	0	8604	0	1	1	0	2112	12	9	12	9	12	9	12	9	1	60000	6	14508	0	1	0	100|10158|10159|10160|10161|10162|630|730|830|1230
StandEnemy	快兹	0	80005	0	1	1	0	777	2	6	2	6	2	6	2	6	1	1000	4	101501	0	1	0	3|||0|6001||||1|9004|
StandEnemy	快兹	0	80004	0	1	1	0	777	2	4	2	4	2	4	2	4	1	1000	6	101501	0	1	0	3|||0|6001||||1|9004|
StandEnemy	快兹	0	80003	0	1	1	0	777	2	2	2	2	2	2	2	2	1	1000	4	101501	0	1	0	3|||0|6001||||1|9003|
Event	明琪	0	60023	0	1	1	0	1158	14	9	14	9	14	9	14	9	1	60000	6	14015	0	1	0	ZZ_carter_2006121304.txt
TownPeople	荤奇	0	60022	0	1	1	0	1157	12	13	12	13	12	13	12	13	1	60000	4	14022	0	1	0	11049|2107
Event	鲁席妮	0	5082	0	1	1	0	11012	6	13	6	13	6	13	6	13	1	1000	4	14010	0	1	0	EV_ijk_s381.txt
Event	规亚备荐里的 里海酒	0	5081	0	1	1	0	1158	9	14	9	14	9	14	9	14	1	1000	6	14020	0	1	0	EV_ijk_s380.txt
Event	黎	0	5080	0	1	1	0	11012	7	14	7	14	7	14	7	14	1	1000	6	14000	0	1	0	EV_ijk_s371.txt
Event	公扁荐里的 硅里	0	5079	0	1	1	0	1157	5	3	5	3	5	3	5	3	1	1000	6	14012	0	1	0	EV_ijk_s370.txt
Techshop	提农 讥	0	991241	0	1	1	0	777	92	43	92	43	92	43	92	43	1	60000	0	17174	0	1	0	70|10158|10159|10160|10161|10162|0|2
Bankman	银行员工	0	990152	0	1	1	0	1121	13	8	13	8	13	8	13	8	1	1000	6	14134	0	1	0	
StandEnemy	悔鹅 狗疆	0	770909	0	1	1	0	555	6	8	6	8	6	8	6	8	1	1000	4	101240	0	1	0	2|||0|||||0|24|
StandEnemy	葛雷伊飘 狗疆	0	770910	0	1	1	0	555	6	11	6	11	6	11	6	11	1	1000	4	101250	0	1	0	2|||0|||||0|25|
StandEnemy	喉尔 斯泼	0	770911	0	1	1	0	555	8	2	8	2	8	2	8	2	1	1000	4	101300	0	1	0	2|||0|||||0|30|
StandEnemy	懦矾 毕	0	770912	0	1	1	0	555	8	5	8	5	8	5	8	5	1	1000	4	101310	0	1	0	2|||0|||||0|31|
StandEnemy	滚葛 里欺	0	770913	0	1	1	0	555	8	8	8	8	8	8	8	8	1	1000	4	101320	0	1	0	2|||0|||||0|32|
StandEnemy	埔 威德快	0	770914	0	1	1	0	555	8	11	8	11	8	11	8	11	1	1000	4	101330	0	1	0	2|||0|||||0|33|
StandEnemy	树精	0	770915	0	1	1	0	555	10	2	10	2	10	2	10	2	1	1000	4	101400	0	1	0	2|||0|||||0|40|
StandEnemy	海拉捣娜	0	770916	0	1	1	0	555	10	5	10	5	10	5	10	5	1	1000	4	101410	0	1	0	2|||0|||||0|41|
StandEnemy	隔杭	0	770917	0	1	1	0	555	10	8	10	8	10	8	10	8	1	1000	4	101420	0	1	0	2|||0|||||0|42|
StandEnemy	拇磐斯	0	770918	0	1	1	0	555	10	11	10	11	10	11	10	11	1	1000	4	101430	0	1	0	2|||0|||||0|43|
StandEnemy	浇拉烙	0	770919	0	1	1	0	555	12	2	12	2	12	2	12	2	1	1000	4	101500	0	1	0	2|||0|||||0|50|
StandEnemy	火精	0	770920	0	1	1	0	555	12	5	12	5	12	5	12	5	1	60000	4	101510	0	1	0	2|||0|||||0|51|
StandEnemy	伯磐啊伊斯飘	0	770921	0	1	1	0	555	12	8	12	8	12	8	12	8	1	1000	4	101520	0	1	0	2|||0|||||0|52|
StandEnemy	溅德快	0	770922	0	1	1	0	555	12	11	12	11	12	11	12	11	1	1000	4	101530	0	1	0	2|||0|||||0|53|
StandEnemy	宏罚叼浆	0	770923	0	1	1	0	555	14	2	14	2	14	2	14	2	1	1000	4	101600	0	1	0	2|||0|||||0|60|
StandEnemy	美雇	0	770924	0	1	1	0	555	14	5	14	5	14	5	14	5	1	1000	4	101610	0	1	0	2|||0|||||0|61|
StandEnemy	酒伊斯 榜方	0	770925	0	1	1	0	555	14	8	14	8	14	8	14	8	1	1000	4	101620	0	1	0	2|||0|||||0|62|
StandEnemy	努矾毕	0	770926	0	1	1	0	555	14	11	14	11	14	11	14	11	1	1000	4	101630	0	1	0	2|||0|||||0|63|
StandEnemy	客伊锅	0	770928	0	1	1	0	555	16	5	16	5	16	5	16	5	1	1000	4	101710	0	1	0	2|||0|||||0|71|
StandEnemy	农洛内促里攫	0	770929	0	1	1	0	555	16	8	16	8	16	8	16	8	1	1000	4	101720	0	1	0	2|||0|||||0|72|
StandEnemy	绊喉赴	0	770930	0	1	1	0	555	18	2	18	2	18	2	18	2	1	1000	4	101800	0	1	0	2|||0|||||0|80|
